Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
114316,2,2,3.464,21.19,1,0,3,False,15.48,7,2,3,3.616,88.76,2
114317,3,2,3.105,3.91,4,1,3,False,14.35,4,2,4,3.478,94.36,2
114318,3,2,2.353,1.81,3,2,4,True,17.98,3,0,6,2.478,74.41,0
114319,1,1,3.113,3.86,2,2,3,False,9.34,5,2,6,3.582,72.79,1
114320,3,3,1.794,2.3,0,0,2,False,10.45,4,2,7,1.7,79.56,2
114321,3,4,3.635,3.05,3,1,3,True,15.16,3,2,5,4.0,99.48,1
114322,3,4,3.515,2.56,0,2,4,False,7.86,3,2,4,3.579,61.01,2
114323,2,0,3.301,2.13,1,1,3,True,11.43,2,0,3,3.55,84.06,0
114324,2,0,3.301,2.42,1,2,2,True,14.05,2,2,3,3.711,71.36,2
114325,1,4,2.96,9.48,2,0,2,True,14.06,3,0,5,3.257,94.07,0
114326,1,4,3.205,11.56,1,2,3,False,11.22,4,2,5,3.733,78.49,0
114327,0,4,3.712,19.55,0,2,3,True,16.05,5,1,8,3.874,75.92,2
114328,0,4,3.45,20.74,0,0,1,False,20.71,3,0,1,4.0,77.95,0
114329,3,3,3.79,14.69,3,1,3,False,14.89,6,0,6,4.0,79.36,2
114330,3,2,2.441,13.56,2,1,4,False,10.42,5,2,6,2.466,71.56,1
114331,3,0,3.408,0.66,2,0,2,False,11.61,3,2,5,3.613,81.58,2
114332,3,2,2.289,1.26,4,2,3,False,15.7,1,2,4,2.718,67.18,2
114333,3,2,2.645,9.32,3,2,3,False,13.49,2,0,2,2.623,71.21,1
114334,3,0,3.073,8.3,4,2,4,True,7.48,3,1,2,3.343,91.23,0
114335,0,0,3.494,3.92,2,0,2,True,3.59,2,2,2,3.659,61.93,1
114336,1,0,3.926,2.72,2,1,4,True,6.8,2,0,3,4.0,76.95,1
114337,2,4,2.929,0.17,0,0,1,True,8.19,3,0,3,3.177,65.71,0
114338,1,0,3.356,1.33,2,2,3,False,11.32,3,2,5,3.689,69.75,2
114339,0,1,2.491,29.07,0,0,3,False,12.63,3,0,4,2.757,68.34,0
114340,0,3,3.078,11.69,3,0,3,False,10.55,5,2,7,3.097,83.61,2
114341,0,3,3.334,4.66,0,0,1,True,8.45,6,0,8,3.272,71.07,2
114342,3,3,3.709,2.5,4,2,3,False,12.46,1,1,6,3.773,67.48,1
114343,3,2,2.741,3.61,3,1,5,False,17.89,3,2,5,3.24,95.47,2
114344,1,3,2.997,1.25,2,0,2,False,1.04,5,0,6,2.925,81.29,1
114345,1,0,3.405,17.95,0,1,4,False,15.24,6,0,5,3.561,83.03,0
114346,3,0,2.793,40.0,4,1,3,False,8.73,8,1,10,2.534,51.78,0
114347,3,1,3.76,4.13,2,1,3,False,11.4,5,0,8,3.875,74.76,2
114348,0,4,3.78,0.49,0,2,3,True,6.29,4,2,3,3.888,82.28,0
114349,3,3,3.686,0.84,3,2,3,False,22.24,2,2,1,3.696,75.4,1
114350,0,1,3.189,30.08,3,1,3,False,17.33,7,1,10,3.678,69.83,0
114351,3,2,2.13,8.3,3,1,3,True,19.56,3,2,2,2.602,83.26,2
114352,0,4,3.147,6.56,0,0,2,False,3.68,2,0,1,3.35,57.54,2
114353,3,1,3.38,1.2,4,2,5,False,17.76,1,2,9,3.603,74.58,2
114354,0,2,3.818,9.02,4,0,3,True,3.85,2,0,5,3.911,59.86,1
114355,3,3,2.441,3.8,3,2,2,True,10.13,4,0,4,2.641,74.05,2
114356,0,0,2.561,1.13,4,2,5,False,16.13,3,0,2,2.796,69.84,1
114357,1,2,3.477,11.13,0,1,3,False,10.35,3,2,4,3.667,86.13,2
114358,0,4,2.921,12.88,1,0,3,False,15.49,5,0,4,3.281,87.27,2
114359,1,3,2.101,6.33,2,0,1,False,8.45,1,0,1,2.322,78.77,1
114360,4,3,2.3,5.22,0,0,1,False,14.64,1,2,6,2.464,78.88,0
114361,1,3,3.028,0.91,2,0,3,False,21.23,1,2,5,3.459,81.85,2
114362,4,3,2.859,1.5,0,1,3,True,4.74,2,0,4,2.964,58.1,0
114363,2,1,2.643,12.03,0,1,5,True,14.41,4,0,6,3.007,97.72,1
114364,4,1,2.971,3.43,0,1,4,True,1.78,3,0,9,2.986,91.15,2
114365,3,1,3.717,9.67,1,1,3,False,14.14,5,1,4,3.723,76.15,2
114366,0,1,3.609,7.66,0,2,3,False,13.99,4,0,6,3.818,75.84,0
114367,1,3,1.668,4.21,1,1,5,False,6.83,3,1,4,1.688,64.66,2
114368,4,3,2.615,15.05,3,2,4,False,10.52,5,1,10,3.152,72.57,2
114369,1,1,2.71,0.35,2,1,4,True,16.81,3,2,4,2.959,61.93,2
114370,4,1,3.257,18.81,3,0,1,True,7.69,5,1,5,3.228,63.52,1
114371,1,2,2.807,2.4,0,1,5,True,5.94,3,1,4,2.768,79.12,2
114372,2,0,3.707,4.89,0,0,1,True,8.53,4,0,1,3.914,76.27,2
114373,4,0,2.911,0.18,0,1,4,True,17.86,3,1,5,3.489,88.26,2
114374,2,3,2.77,10.36,3,0,2,False,1.72,2,0,7,2.745,76.2,0
114375,1,1,3.793,3.21,3,0,1,True,13.31,1,0,4,3.74,49.93,2
114376,4,4,2.522,12.63,3,0,3,True,15.97,5,2,4,2.939,78.59,0
114377,4,2,2.783,10.87,3,0,1,True,9.28,5,2,4,2.577,60.85,2
114378,2,0,3.78,30.72,1,0,3,False,6.61,6,2,2,3.926,73.41,0
114379,0,1,3.477,6.23,0,0,2,False,6.46,4,2,9,3.957,67.54,2
114380,3,1,3.714,10.86,2,0,3,True,5.3,5,0,5,3.945,60.01,2
114381,1,0,2.53,7.94,4,0,2,False,18.1,5,1,7,3.086,74.28,0
114382,2,1,3.603,14.98,1,1,3,True,13.1,4,1,6,4.0,94.64,0
114383,3,2,3.5,14.72,3,1,3,True,10.22,4,0,3,3.856,92.54,2
114384,3,4,2.646,16.29,0,2,3,True,5.97,6,2,1,2.719,76.42,2
114385,4,0,3.218,26.61,0,0,1,True,6.03,6,0,7,3.207,46.39,0
114386,4,1,3.717,5.88,1,2,2,False,18.15,5,0,4,3.826,73.25,2
114387,4,1,3.382,6.4,0,1,4,True,5.11,1,1,5,3.666,77.5,0
114388,2,1,3.653,1.73,0,2,3,True,4.94,3,2,6,3.77,60.04,1
114389,0,0,3.374,1.0,0,1,3,True,9.8,2,1,4,3.833,68.66,2
114390,0,2,2.789,10.77,0,1,4,True,11.23,2,2,2,3.18,76.56,0
114391,3,4,2.184,26.47,0,0,3,True,5.63,5,0,5,2.247,65.12,0
114392,4,2,2.459,15.33,0,1,4,True,9.66,4,0,2,2.736,44.65,1
114393,3,1,3.215,7.51,3,2,5,False,6.78,4,1,6,3.435,65.4,2
114394,2,3,3.003,8.83,1,0,1,False,10.32,6,2,5,3.19,65.87,2
114395,2,0,3.965,2.41,4,0,1,True,13.1,3,0,7,4.0,79.34,2
114396,2,2,2.355,1.61,2,0,1,True,14.27,2,0,3,2.572,78.46,2
114397,1,1,2.151,21.74,2,2,4,False,4.14,7,0,7,2.6,81.77,0
114398,3,4,3.465,1.96,4,0,3,True,21.52,2,2,5,3.895,95.06,1
114399,4,1,3.009,1.31,3,2,2,False,12.22,2,0,5,3.047,81.21,2
114400,3,2,3.393,15.36,2,1,3,True,1.0,4,0,2,3.503,69.95,2
114401,3,2,2.796,23.08,1,1,4,True,9.02,6,2,6,3.165,55.58,0
114402,0,1,3.362,5.52,2,0,2,False,12.71,3,2,4,3.589,75.06,1
114403,3,2,3.525,40.0,3,2,4,True,1.0,9,0,7,3.679,76.3,0
114404,4,2,3.1,8.17,4,1,4,False,10.41,1,0,4,3.36,84.24,1
114405,2,1,3.043,25.02,4,0,2,True,13.29,8,0,2,2.877,70.97,0
114406,3,2,2.805,0.9,3,0,3,False,20.68,6,0,8,2.846,76.53,1
114407,3,2,2.439,4.91,3,0,3,False,4.41,3,2,4,2.421,51.95,1
114408,2,1,3.246,7.19,1,2,5,False,5.06,3,1,5,3.298,49.79,2
114409,4,3,3.11,0.97,0,1,3,True,11.2,2,0,1,3.124,74.78,1
114410,0,2,2.883,1.73,3,1,5,False,8.49,3,1,6,3.344,74.12,1
114411,2,1,3.697,8.24,1,0,2,False,1.29,3,0,4,3.799,52.93,1
114412,4,3,2.689,10.4,0,0,1,True,18.24,4,0,1,2.911,77.73,0
114413,2,2,2.568,1.95,1,0,2,False,15.4,1,0,6,2.846,83.3,2
114414,3,0,3.097,9.51,3,0,1,False,6.39,4,0,6,3.599,70.92,2
114415,2,1,3.566,1.3,1,2,3,False,10.04,2,1,1,3.634,79.57,1
114416,2,2,3.103,1.97,1,0,2,False,2.73,1,1,4,3.141,68.16,1
114417,2,1,3.885,7.86,2,1,5,True,6.59,2,0,3,4.0,78.15,0
114418,2,4,3.271,4.72,1,0,1,False,18.78,4,1,4,3.492,66.21,1
114419,1,4,3.019,25.15,2,2,1,True,8.22,5,2,6,3.236,89.99,2
114420,3,1,3.78,12.33,4,2,1,False,10.52,4,0,5,4.0,52.41,2
114421,1,2,3.637,4.37,3,1,3,False,13.11,3,2,5,3.82,80.6,1
114422,2,1,3.246,40.0,0,0,1,False,7.57,10,2,8,3.147,64.79,0
114423,2,2,2.612,12.71,4,0,2,False,4.95,3,0,3,2.613,65.91,2
114424,3,3,3.797,0.15,3,2,1,False,22.08,2,0,6,4.0,64.04,2
114425,0,4,3.987,1.29,0,1,3,True,14.7,2,2,3,4.0,100.0,2
114426,4,1,3.72,0.6,0,2,2,True,14.36,3,0,4,3.854,75.8,1
114427,2,1,3.355,1.55,4,1,4,True,10.36,4,0,5,3.635,75.17,2
114428,3,2,3.242,1.82,2,0,3,False,16.23,3,2,5,3.426,66.52,1
114429,2,2,3.397,1.21,2,0,2,False,8.16,3,0,6,3.428,70.09,1
114430,3,4,2.878,0.58,3,1,3,False,8.11,4,0,3,3.254,52.28,0
114431,1,3,3.469,5.8,2,1,3,False,13.74,4,0,4,3.649,75.07,1
114432,1,3,3.532,8.25,4,0,2,False,11.0,2,2,2,4.0,84.98,1
114433,3,1,2.597,7.49,1,0,2,False,3.31,4,0,3,2.748,61.98,2
114434,4,0,2.809,6.11,4,0,3,True,12.8,5,1,7,2.889,80.76,1
114435,1,3,3.349,5.37,4,0,2,True,1.0,3,2,5,3.153,65.74,1
114436,0,1,3.223,5.85,1,2,4,True,2.42,3,2,9,3.524,79.45,2
114437,2,3,2.248,11.46,0,2,2,False,10.72,3,2,7,2.627,87.97,0
114438,0,1,3.87,12.66,0,1,3,False,7.2,7,0,8,3.97,59.3,0
114439,2,2,2.407,3.63,1,0,2,False,16.62,1,1,1,2.561,72.91,2
114440,0,1,3.525,2.94,2,0,2,False,11.82,1,0,1,3.751,55.25,1
114441,0,2,3.243,3.66,0,2,3,True,8.37,3,0,5,3.379,70.25,1
114442,0,0,3.75,9.43,0,2,2,False,9.3,3,0,3,4.0,53.51,0
114443,3,1,3.739,3.93,3,1,5,False,12.96,4,0,2,4.0,91.18,2
114444,4,4,3.687,4.42,0,0,3,False,12.55,3,0,6,4.0,55.12,2
114445,0,1,3.249,13.45,0,0,2,True,9.5,2,2,1,3.525,60.94,0
114446,0,2,3.07,7.51,0,1,4,False,12.1,3,0,5,3.399,84.96,1
114447,1,1,3.808,1.57,2,0,2,False,19.38,4,2,5,4.0,68.68,1
114448,0,0,3.647,10.51,0,1,4,True,5.81,5,2,7,3.774,100.0,1
114449,2,3,3.82,12.8,1,2,4,True,14.32,3,0,4,4.0,78.36,2
114450,1,1,3.648,1.61,2,2,1,False,1.0,1,0,3,3.791,60.67,0
114451,1,2,3.686,10.26,2,1,3,False,10.66,3,0,5,4.0,75.7,1
114452,3,0,3.056,0.96,3,2,5,False,13.61,2,0,1,3.087,76.72,2
114453,0,4,2.185,1.41,0,1,4,False,5.27,3,0,5,2.391,78.89,2
114454,1,3,3.315,19.74,3,2,2,False,8.51,6,2,7,3.403,60.93,2
114455,0,0,3.432,2.06,2,2,1,False,12.74,3,0,4,3.538,74.64,2
114456,0,2,3.388,17.36,3,1,5,True,4.12,5,0,5,3.591,90.92,2
114457,3,3,3.073,1.73,3,0,1,False,11.48,1,0,4,3.184,70.62,2
114458,3,1,3.807,2.98,0,1,5,False,20.43,1,0,1,4.0,73.08,2
114459,2,3,3.863,10.74,1,1,3,False,9.11,2,0,1,4.0,66.97,2
114460,4,1,2.784,2.35,2,2,2,False,19.76,4,0,3,3.283,75.6,1
114461,1,1,2.661,3.82,1,1,3,False,2.22,3,0,5,2.667,93.17,1
114462,4,2,2.672,3.52,2,1,4,False,10.98,5,0,6,2.821,72.62,1
114463,3,2,3.221,21.3,3,1,3,True,13.24,5,1,8,3.494,90.57,2
114464,3,2,2.347,12.96,1,2,5,True,10.94,6,0,5,2.521,42.87,2
114465,1,4,3.05,28.23,4,0,3,True,1.23,7,2,6,2.762,44.02,0
114466,0,0,2.787,6.89,0,0,2,False,15.36,2,2,4,3.424,54.0,2
114467,0,4,3.042,2.82,0,0,2,False,11.97,2,1,1,3.572,65.14,2
114468,1,1,3.486,10.98,2,2,3,True,14.84,4,1,9,3.863,88.9,2
114469,2,2,3.66,0.44,1,1,4,False,3.22,2,0,4,3.891,89.49,2
114470,3,1,3.212,21.88,3,2,4,False,7.4,5,1,6,3.168,63.55,0
114471,1,1,2.759,11.63,2,0,3,False,17.49,4,2,4,2.828,91.68,0
114472,1,3,2.697,10.58,3,2,4,True,18.46,5,0,3,2.937,72.35,2
114473,3,3,3.443,9.32,1,0,3,True,5.65,2,0,6,3.641,81.56,0
114474,4,0,3.748,10.66,3,2,5,False,10.56,6,1,6,3.826,62.69,1
114475,0,1,2.343,1.74,4,2,2,False,10.59,3,0,5,2.539,68.19,2
114476,2,2,2.616,4.7,2,2,2,False,12.86,5,1,4,2.731,67.25,2
114477,1,0,3.347,9.12,3,2,1,False,12.22,6,2,5,3.672,73.3,1
114478,1,1,3.602,2.94,1,0,1,False,5.94,1,2,3,3.562,82.54,1
114479,3,1,3.523,1.73,3,2,4,True,15.08,1,1,1,3.684,78.16,1
114480,3,0,3.366,4.87,0,0,3,False,11.91,2,1,3,3.922,84.82,1
114481,3,2,3.437,5.04,1,1,5,False,10.74,4,1,5,3.51,83.35,1
114482,2,4,2.889,3.51,1,1,5,True,5.55,4,1,3,3.069,70.47,2
114483,3,3,3.584,3.2,0,0,2,True,4.51,1,2,2,3.545,72.12,1
114484,0,3,3.626,0.75,0,2,3,False,15.02,1,1,2,3.877,93.38,1
114485,3,0,3.182,1.82,0,1,4,False,1.0,3,2,3,3.467,86.93,2
114486,0,3,3.909,0.64,0,0,2,False,19.1,1,0,4,4.0,46.81,2
114487,3,0,3.11,9.23,3,0,3,False,8.44,1,0,3,3.563,81.66,2
114488,4,3,2.636,20.63,1,0,3,True,4.83,8,0,10,3.082,87.01,0
114489,3,1,2.314,13.2,3,2,2,False,6.4,5,0,4,2.634,80.88,0
114490,0,3,3.193,2.27,0,1,4,True,18.38,2,0,6,3.343,59.28,1
114491,1,0,3.822,3.6,4,0,3,False,4.86,5,2,9,4.0,56.2,2
114492,2,2,2.63,28.38,3,1,4,True,1.0,6,0,6,2.798,70.65,2
114493,3,4,3.395,0.17,2,0,2,True,14.66,3,0,2,3.752,91.56,0
114494,3,3,3.118,2.11,2,0,2,False,15.79,1,0,3,3.445,93.76,1
114495,2,1,3.206,8.84,2,2,3,False,14.33,5,1,7,3.378,82.05,2
114496,0,2,2.455,3.99,0,2,4,True,10.79,3,2,5,2.489,64.05,1
114497,4,4,3.479,3.68,1,2,3,True,14.87,2,0,5,3.636,52.69,0
114498,0,0,3.404,6.57,0,2,5,False,6.38,5,2,1,3.475,84.09,0
114499,0,1,3.575,8.86,3,2,3,False,14.38,5,1,7,3.633,80.77,2
114500,0,4,2.63,2.07,1,0,3,True,6.53,5,0,7,2.885,72.01,2
114501,2,4,3.379,3.78,4,2,2,True,4.51,3,0,3,3.424,69.11,2
114502,1,1,3.074,6.0,2,0,3,False,1.0,3,0,1,3.11,55.42,2
114503,3,3,3.306,1.24,3,2,2,False,11.71,3,0,4,3.553,74.73,2
114504,2,1,3.159,8.85,1,1,3,True,8.94,3,2,5,3.655,72.06,2
114505,3,3,3.548,7.54,3,1,3,True,9.63,5,0,3,4.0,89.32,2
114506,0,1,3.284,1.36,3,2,3,True,15.75,3,0,1,3.452,71.95,0
114507,1,4,3.209,15.81,2,2,1,True,15.8,6,1,8,3.666,66.96,2
114508,0,3,3.251,14.63,0,0,3,True,9.24,2,0,1,3.478,78.91,0
114509,1,0,3.784,9.63,0,0,1,True,19.22,6,1,3,4.0,66.45,2
114510,2,4,2.69,10.17,3,0,3,False,7.71,2,0,3,2.742,49.26,2
114511,1,0,3.365,4.9,2,1,5,False,12.61,1,1,9,3.569,89.97,2
114512,4,1,2.342,1.76,4,0,3,False,18.47,3,2,4,2.769,52.84,1
114513,3,1,3.665,6.75,3,1,4,True,22.05,3,0,5,4.0,71.29,2
114514,3,0,3.555,0.06,3,0,1,False,6.23,2,2,5,3.853,77.2,1
114515,0,2,2.475,10.18,0,0,1,True,6.25,3,2,4,2.804,66.32,1
114516,3,0,3.508,4.28,3,1,3,True,8.37,3,2,1,4.0,100.0,1
114517,0,1,2.854,6.76,0,0,2,False,24.52,3,0,5,3.232,79.03,0
114518,0,3,3.539,8.13,3,1,5,True,18.69,1,1,4,4.0,100.0,1
114519,1,0,3.301,2.17,2,2,1,False,10.84,2,2,1,3.672,80.31,1
114520,0,3,3.356,2.24,0,1,3,False,15.51,4,0,8,3.326,90.06,1
114521,4,4,3.304,5.62,0,0,2,False,8.61,3,2,4,3.63,71.05,1
114522,1,0,3.618,3.99,2,2,4,False,19.73,5,0,2,3.99,89.37,1
114523,1,1,3.157,10.28,3,2,1,True,22.14,3,0,7,3.632,75.9,2
114524,3,1,3.16,7.04,3,2,4,False,18.89,5,2,4,3.535,46.67,2
114525,0,2,2.859,0.75,4,2,2,True,14.23,2,0,2,2.871,86.6,2
114526,0,1,3.226,9.97,1,1,4,True,8.74,3,0,6,3.583,73.89,0
114527,0,0,2.61,0.6,3,2,2,False,9.25,1,2,4,3.119,60.42,1
114528,0,2,3.499,1.12,0,0,2,False,19.66,2,1,1,3.819,48.63,2
114529,4,3,3.714,5.52,1,0,3,False,7.04,5,0,9,3.457,81.72,2
114530,0,0,3.409,4.16,0,0,3,False,10.18,2,0,4,3.745,85.24,1
114531,2,1,3.626,0.08,1,0,2,True,10.36,2,0,6,3.766,85.0,1
114532,1,1,2.522,6.94,0,2,2,False,1.45,2,2,4,2.589,83.35,0
114533,3,3,3.627,1.25,4,0,3,False,14.29,3,0,6,3.694,85.12,2
114534,0,1,3.516,3.62,4,2,2,True,15.72,4,0,3,3.843,75.04,2
114535,4,0,3.24,4.38,3,2,4,False,12.79,5,0,1,3.517,97.37,2
114536,3,3,3.606,8.59,3,0,2,False,15.05,4,2,1,3.551,68.27,2
114537,2,2,3.341,0.53,1,0,2,False,10.55,1,0,2,3.596,81.26,1
114538,3,2,3.477,1.77,3,2,5,True,15.31,4,0,1,3.491,71.91,1
114539,4,1,3.815,0.05,0,2,2,True,10.67,1,0,4,4.0,94.04,2
114540,0,0,2.848,3.94,0,2,2,True,13.31,2,1,3,2.805,85.56,2
114541,0,2,3.384,5.15,0,2,4,True,18.93,5,0,5,3.723,87.82,1
114542,2,1,3.332,16.9,3,0,1,True,7.13,5,0,4,3.721,80.39,0
114543,3,1,2.86,8.56,1,2,1,False,9.26,2,1,4,2.98,80.74,1
114544,3,2,3.448,3.74,3,0,2,True,12.08,4,0,1,3.698,94.15,1
114545,0,3,3.176,3.53,2,1,5,False,8.79,2,0,1,3.208,79.98,1
114546,0,1,3.312,5.52,4,0,1,False,11.02,4,2,2,3.363,73.86,1
114547,2,0,2.193,15.93,1,1,5,True,2.28,5,0,8,2.246,86.68,1
114548,2,1,2.17,6.12,3,2,3,False,9.28,4,0,4,2.514,68.56,2
114549,2,0,3.269,6.71,1,1,3,False,2.84,2,0,7,3.096,88.36,2
114550,2,1,3.868,16.32,3,2,5,True,4.08,1,2,1,4.0,68.98,2
114551,0,0,3.6,2.51,2,1,4,False,11.34,3,2,4,4.0,72.05,0
114552,3,0,2.682,3.27,2,2,4,False,16.0,3,0,4,2.986,74.34,2
114553,4,0,2.766,4.39,0,0,3,True,13.42,2,2,4,2.857,78.73,1
114554,4,1,3.389,0.39,3,1,4,False,13.06,4,0,4,3.452,97.49,2
114555,3,4,3.645,37.61,2,1,3,True,6.56,9,0,6,3.853,62.99,0
114556,0,2,3.384,0.31,1,0,2,True,7.96,5,2,5,3.454,70.81,2
114557,0,2,2.659,8.95,0,2,2,True,22.77,2,2,1,3.164,89.06,1
114558,2,0,2.611,2.19,1,1,5,True,7.85,3,2,4,2.83,91.7,2
114559,2,0,3.616,2.53,0,2,4,True,13.77,4,0,5,3.924,96.52,2
114560,3,0,3.432,1.75,3,2,3,False,7.76,5,2,4,3.771,77.7,1
114561,2,4,3.899,9.89,3,2,3,True,12.5,8,0,8,4.0,66.38,2
114562,3,1,3.56,9.96,2,0,2,False,10.23,1,0,6,4.0,71.84,2
114563,0,4,2.512,0.72,1,0,3,False,19.91,2,0,8,2.534,91.18,0
114564,4,2,1.819,10.77,0,0,2,False,14.41,3,2,1,1.766,72.13,1
114565,0,4,3.029,21.12,0,1,3,True,14.85,4,2,2,3.605,82.27,2
114566,3,1,3.235,16.97,3,2,2,False,1.0,6,2,6,3.068,82.97,2
114567,1,2,3.564,3.66,2,2,2,False,12.9,2,0,4,3.615,77.68,1
114568,1,0,3.696,6.15,2,0,1,False,12.09,1,1,7,3.922,56.11,1
114569,4,3,3.52,1.07,4,2,3,True,7.81,1,2,4,3.612,73.24,2
114570,0,3,2.634,0.88,0,0,3,False,13.47,2,0,6,2.685,71.44,1
114571,3,2,3.103,14.57,1,0,2,True,14.04,4,1,9,3.359,68.77,2
114572,1,2,2.547,9.98,4,1,3,False,11.45,4,0,5,2.805,83.54,1
114573,2,0,3.008,10.99,4,0,1,False,9.2,4,2,6,3.47,74.29,2
114574,4,1,3.554,4.54,2,0,3,False,16.34,3,2,5,4.0,70.0,2
114575,0,4,2.806,3.76,0,2,3,True,16.17,2,0,6,2.95,88.19,2
114576,0,1,3.983,9.49,2,1,3,True,8.6,5,2,1,4.0,93.32,2
114577,1,0,3.644,7.63,2,0,2,False,9.58,4,0,5,4.0,73.09,2
114578,2,4,2.999,8.04,4,1,5,False,13.6,3,2,3,3.393,88.97,0
114579,3,2,3.266,10.58,3,2,2,True,5.55,2,1,7,3.363,70.57,2
114580,3,2,2.708,7.21,3,1,5,False,7.46,4,0,1,2.727,84.06,0
114581,0,3,3.372,6.89,0,2,3,False,14.48,2,1,2,3.402,71.11,1
114582,3,4,3.341,7.39,3,2,1,False,3.33,1,1,1,3.497,69.57,0
114583,0,0,3.454,6.67,0,1,4,False,15.36,4,2,8,3.936,74.21,1
114584,0,3,3.656,0.37,0,1,3,True,17.64,4,0,4,4.0,72.68,1
114585,4,2,3.495,4.5,0,1,4,True,8.7,4,2,1,3.731,81.15,1
114586,0,0,3.666,3.68,0,0,1,False,6.77,2,0,5,3.924,69.06,2
114587,1,1,3.578,16.67,2,2,3,True,16.32,4,0,5,3.767,85.29,2
114588,3,2,3.321,8.67,3,0,2,True,14.84,2,2,2,3.38,87.08,2
114589,2,0,2.962,4.88,0,0,3,False,11.27,3,2,4,3.176,56.62,2
114590,3,4,1.931,21.81,1,1,4,False,13.19,6,2,4,2.441,58.11,0
114591,2,2,2.917,3.5,0,0,2,False,10.02,5,2,6,3.06,89.12,1
114592,1,3,3.78,7.69,1,1,4,False,4.71,4,0,2,4.0,97.57,1
114593,4,0,2.24,10.7,1,1,4,False,22.78,4,0,8,2.668,87.32,2
114594,2,1,2.808,8.85,0,0,3,False,6.29,4,2,2,3.06,88.09,2
114595,0,4,3.687,13.35,0,2,3,True,12.35,7,0,7,4.0,87.64,2
114596,4,4,2.794,9.14,3,1,4,False,8.68,7,1,5,3.27,100.0,1
114597,1,2,3.851,2.64,4,1,4,False,26.03,3,2,6,4.0,78.33,1
114598,1,0,3.904,9.54,1,2,2,False,8.6,4,1,5,4.0,80.67,2
114599,0,0,3.757,3.42,0,2,4,False,10.92,2,0,4,3.91,75.76,2
114600,1,2,2.882,11.96,4,2,2,True,9.47,5,0,6,3.147,84.13,1
114601,3,2,3.143,3.68,1,0,1,True,20.87,2,2,4,3.365,73.33,1
114602,3,1,3.414,4.59,1,2,3,False,8.83,4,0,5,3.751,68.52,0
114603,3,3,3.503,28.67,3,0,2,False,12.17,5,2,9,3.708,63.04,2
114604,3,1,3.709,35.14,0,2,4,True,10.51,6,2,2,4.0,86.09,0
114605,4,3,3.645,10.48,0,0,2,True,19.63,3,1,4,3.764,65.63,0
114606,4,1,3.229,17.33,3,1,5,False,8.42,4,0,6,3.596,83.5,0
114607,4,3,3.298,3.79,3,0,2,False,16.88,3,0,3,3.705,85.44,2
114608,2,4,3.218,5.15,3,1,5,True,17.21,4,0,8,3.64,94.41,2
114609,2,3,3.392,0.42,0,0,2,True,7.74,1,0,4,3.46,59.4,1
114610,2,4,3.276,3.97,1,1,5,False,7.35,5,2,4,3.81,55.66,2
114611,0,3,1.492,4.57,3,2,4,False,12.43,3,1,3,1.89,81.7,0
114612,4,1,2.802,3.01,0,1,5,False,2.83,3,0,4,2.923,68.85,2
114613,2,3,2.507,6.59,3,1,3,False,13.2,1,0,3,2.678,100.0,1
114614,2,0,3.648,2.22,3,1,4,False,8.1,4,1,4,3.818,92.87,1
114615,2,0,3.258,2.8,2,0,2,False,13.26,4,0,7,3.808,81.04,1
114616,1,0,2.176,13.36,3,0,2,False,19.44,4,0,4,2.542,64.04,0
114617,3,1,3.696,2.76,4,1,5,False,19.22,1,0,4,4.0,88.51,1
114618,0,3,3.026,11.86,3,1,3,True,14.72,2,0,3,3.463,90.09,2
114619,4,1,1.983,9.52,3,0,2,False,10.87,4,1,5,2.331,85.12,1
114620,0,4,3.125,4.17,3,1,4,True,4.48,3,0,3,3.556,92.07,0
114621,1,0,2.782,2.61,2,0,3,False,13.94,2,1,5,3.017,97.71,0
114622,0,4,3.224,9.16,2,2,3,True,15.26,3,0,3,3.525,100.0,0
114623,0,3,3.567,1.32,0,0,2,True,13.11,1,2,7,3.769,87.63,1
114624,1,0,2.712,0.58,3,0,3,False,19.3,2,2,3,2.903,63.56,1
114625,0,0,2.408,0.98,1,2,2,False,7.44,3,0,5,2.502,64.23,2
114626,2,0,2.901,0.81,3,2,1,False,7.89,3,0,4,2.989,100.0,2
114627,0,0,3.074,28.58,0,1,5,True,6.45,8,1,10,3.147,84.62,0
114628,3,1,3.806,0.11,3,1,3,True,6.23,3,1,8,4.0,77.19,1
114629,2,0,3.604,9.29,4,0,1,False,7.71,4,2,3,3.822,53.56,2
114630,3,4,3.401,7.35,3,0,1,False,19.16,2,0,1,3.872,82.68,2
114631,1,3,2.838,0.28,2,0,2,False,17.39,1,0,4,3.145,91.58,2
114632,4,4,2.223,1.76,3,2,2,False,1.0,2,0,5,2.43,75.49,2
114633,3,2,3.467,1.28,3,2,1,True,13.53,4,0,2,3.528,69.2,2
114634,2,2,2.925,3.27,1,1,3,False,19.03,1,2,5,3.168,100.0,1
114635,2,1,2.509,0.96,1,1,3,True,14.67,2,2,4,2.56,63.07,1
114636,3,0,3.466,1.55,3,1,3,False,1.18,2,1,2,3.909,94.78,0
